1,20524,64276,15800970292,2022-01-10T00:00
2,8601,104928672,15305043531,2022-01-10T00:00
3,25400,6986403,15208420563,2022-01-10T00:00
4,4880,916200,13801254125,2022-01-10T00:00
5,136,13463,15008705018,2022-01-10T00:00
6,31113,21206955,15901510934,2022-01-10T00:00
7,4602,53795,13506725318,2022-01-10T00:00
8,9231,14019000,15204561084,2022-01-10T00:00
9,61700,37193,15100657347,2022-01-10T00:00
10,548,8451077,18001145855,2022-01-10T00:00
11,63243,145433245,15902203773,2022-01-10T00:00
12,1997,22782,13600120770,2022-01-10T00:00
13,23002,25696732,13005480705,2022-01-10T00:00
14,9852,54100216,13306300423,2022-01-10T00:00
15,99,11134874,13705512238,2022-01-10T00:00
16,9812,53808991,13000758941,2022-01-10T00:00
17,25061,1194201,13006422215,2022-01-10T00:00
18,9872,54205835,18004976780,2022-01-10T00:00
19,42243,21175400,15807435655,2022-01-10T00:00
20,7901,17259,13004327571,2022-01-10T00:00
21,21111,14620334,13900420191,2022-01-10T00:00
22,17281,11373,15607656994,2022-01-10T00:00
23,32892,54271,13003155544,2022-01-10T00:00
24,37666,4270,13007793223,2022-01-10T00:00
25,3421,12747,13902198371,2022-01-10T00:00
26,9872,54245119,17706120048,2022-01-10T00:00
27,29459,111817028,15200378916,2022-01-10T00:00
28,24011,23616,13506866821,2022-01-10T00:00
29,1008,22906,15000961679,2022-01-10T00:00
30,78,32500,17702653782,2022-01-10T00:00
31,8401,91821187,15805187182,2022-01-10T00:00
32,37734,12071,15100935249,2022-01-10T00:00
33,18326,10512,18505774771,2022-01-10T00:00
34,8673,62927378,18003743945,2022-01-10T00:00
35,4612,12914447,18901461622,2022-01-10T00:00
36,11602,21043,13307450803,2022-01-10T00:00
37,1000,1103,13303268756,2022-01-10T00:00
38,1773,20381,13205564769,2022-01-10T00:00
39,13808,13791,13302287933,2022-01-10T00:00
40,351,19738739,13704473390,2022-01-10T00:00
41,9221,13936799,18905786705,2022-01-10T00:00
42,316,49662,13305637044,2022-01-10T00:00
43,50901,52099,13603114463,2022-01-10T00:00
44,21112,14036410,18000410623,2022-01-10T00:00
45,16695,38201,15306175818,2022-01-10T00:00
46,42480,14763,18906662667,2022-01-10T00:00
47,33311,2075689,13904740794,2022-01-10T00:00
48,9520,32919820,13602885007,2022-01-10T00:00
49,24515,22145,15200360267,2022-01-10T00:00
50,152,43333,13704368652,2022-01-10T00:00
51,10251,16508829,13901045334,2022-01-10T00:00
52,316,46881,15201576810,2022-01-10T00:00
53,31100,26962175,13703210601,2022-01-10T00:00
54,26031,3458,15103770420,2022-01-10T00:00
55,1083,6728324,15605428120,2022-01-10T00:00
56,47089,59417239,15102563466,2022-01-10T00:00
57,29512,49903,15508243497,2022-01-10T00:00
58,23062,54500,15907318342,2022-01-10T00:00
59,4988,159396352,15507214920,2022-01-10T00:00
60,21094,15123,13800567521,2022-01-10T00:00
61,12021,13264626,17708842606,2022-01-10T00:00
62,22053,24083,15206815162,2022-01-10T00:00
63,7142,46809105,15601353055,2022-01-10T00:00
64,22815,64664,13906670859,2022-01-10T00:00
65,518,41163,17706151116,2022-01-10T00:00
66,9422,29014634,15704076027,2022-01-10T00:00
67,61318,86399696,13304603791,2022-01-10T00:00
68,34667,25131,18903853788,2022-01-10T00:00
69,326,41622,15505234078,2022-01-10T00:00
70,10008,571724,18003436707,2022-01-10T00:00
71,41502,46862,13808386367,2022-01-10T00:00
72,62500,2095216,13206237361,2022-01-10T00:00
73,9620,39476133,15306193569,2022-01-10T00:00
74,6338,43747,13500816254,2022-01-10T00:00
75,60900,7161976,17704266853,2022-01-10T00:00
76,2192,26241,15903804449,2022-01-10T00:00
77,8503,35453,13005973676,2022-01-10T00:00
78,3101,262174526,13203955384,2022-01-10T00:00
79,8091,10062,15702212570,2022-01-10T00:00
80,7401,11755,13205403694,2022-01-10T00:00
81,50032,2903,13008174248,2022-01-10T00:00
82,285,81339238,15502072233,2022-01-10T00:00
83,8721,69666568,13907489097,2022-01-10T00:00
84,11117,7938597,13901613341,2022-01-10T00:00
85,1808,25102,15206044288,2022-01-10T00:00
86,3041,19965377,17700548101,2022-01-10T00:00
87,11610,1061,15703760062,2022-01-10T00:00
88,32199,62413,15801056343,2022-01-10T00:00
89,17983,44153,15504232347,2022-01-10T00:00
90,12900,18821,18502445686,2022-01-10T00:00
91,30306,33641,13104246056,2022-01-10T00:00
92,58283,50241,18006251748,2022-01-10T00:00
93,30022,567935,13702438765,2022-01-10T00:00
94,31111,21280900,15801198221,2022-01-10T00:00
95,4161,63652,13907430636,2022-01-10T00:00
96,57205,7201,18908245011,2022-01-10T00:00
97,37357,56015,18000050079,2022-01-10T00:00
98,13864,60271,15302432767,2022-01-10T00:00
99,56987,1648394,13006364793,2022-01-10T00:00
100,33322,2132884,13205638466,2022-01-10T00:00
101,17600,3948262,13108608383,2022-01-10T00:00
102,10807,52926324,18500515518,2022-01-10T00:00
103,30327,21466421,13105428285,2022-01-10T00:00
104,21115,15360619,13201458240,2022-01-10T00:00
105,50002,2007433,15006966868,2022-01-10T00:00
106,54561,139540226,15203010503,2022-01-10T00:00
107,33592,4760,13301031979,2022-01-10T00:00
108,11117,7938597,15504265770,2022-01-10T00:00
109,13112,43142,13304856260,2022-01-10T00:00
110,21634,48126738,13801582275,2022-01-10T00:00
111,10078,10203,13601708372,2022-01-10T00:00
112,23501,21483,13106327286,2022-01-10T00:00
113,351,19738739,15706722101,2022-01-10T00:00
114,5891,36163587,15900240067,2022-01-10T00:00
115,29530,30212,18505624399,2022-01-10T00:00
116,51203,51661,15300061356,2022-01-10T00:00
117,1901,59048023,13904074385,2022-01-10T00:00
118,9321,20458679,15200976059,2022-01-10T00:00
119,33106,30126,13306744559,2022-01-10T00:00
120,26930,33201,13608792082,2022-01-10T00:00
121,24011,24518,13506498377,2022-01-10T00:00
122,14337,30376228,17702432494,2022-01-10T00:00
123,26022,3661,15206124660,2022-01-10T00:00
124,39379,62542,15607634391,2022-01-10T00:00
125,3041,19965377,13607407179,2022-01-10T00:00
126,152,43333,13302123048,2022-01-10T00:00
127,633,106261167,13304310944,2022-01-10T00:00
128,30013,966265,13607248664,2022-01-10T00:00
129,30865,25253,13203524368,2022-01-10T00:00
130,3004,451,15301448469,2022-01-10T00:00
131,29584,52752,13801861894,2022-01-10T00:00
132,33322,2129135,15706475319,2022-01-10T00:00
133,50001,2634543,13608170815,2022-01-10T00:00
134,33311,2075287,13206715136,2022-01-10T00:00
135,31113,21008986,15103993634,2022-01-10T00:00
136,9872,54205833,13503477092,2022-01-10T00:00
137,20024,7803955,13606638145,2022-01-10T00:00
138,11609,6694696,13801253355,2022-01-10T00:00
139,34102,20567,18505675462,2022-01-10T00:00
140,30743,19921,15002418391,2022-01-10T00:00
141,2921,19155712,13301884455,2022-01-10T00:00
142,14377,17889,13303111267,2022-01-10T00:00
143,46550,47317813,13401923529,2022-01-10T00:00
144,9822,53901799,18001578451,2022-01-10T00:00
145,31113,21206916,18506998225,2022-01-10T00:00
146,55045,151241165,15808182928,2022-01-10T00:00
147,55076,153372412,15307085496,2022-01-10T00:00
148,23018,17603,13408402303,2022-01-10T00:00
149,41000,107737,18008046035,2022-01-10T00:00
150,33320,151229950,13501072736,2022-01-10T00:00
151,25154,10631,17705807564,2022-01-10T00:00
152,18357,11181,18002616390,2022-01-10T00:00
153,12393,4232,13901703785,2022-01-10T00:00
154,30708,17483,18001407800,2022-01-10T00:00
155,44008,53131,15504934282,2022-01-10T00:00
156,26409,22521,15703950682,2022-01-10T00:00
157,9441,157395469,13305722212,2022-01-10T00:00
158,33311,2063719,15704246189,2022-01-10T00:00
159,30651,54252,13602112558,2022-01-10T00:00
160,2039,21912,13307521377,2022-01-10T00:00
161,26277,190208197,13400742625,2022-01-10T00:00
162,10028,2471904,13304032411,2022-01-10T00:00
163,4233,1053,15302864085,2022-01-10T00:00
164,29164,28893,15207881364,2022-01-10T00:00
165,50901,55208,13201150653,2022-01-10T00:00
166,20535,28622,15101901645,2022-01-10T00:00
167,46,20031132,17708696094,2022-01-10T00:00
168,1014,5117,15504104549,2022-01-10T00:00
169,12288,26302,13207651507,2022-01-10T00:00
170,64952,214797196,13901092856,2022-01-10T00:00
171,1310,23936,18500346348,2022-01-10T00:00
172,6008,39444520,18908758183,2022-01-10T00:00
173,12995,34653,15706400368,2022-01-10T00:00
174,48120,207370737,13703283769,2022-01-10T00:00
175,385,20043,15702141581,2022-01-10T00:00
176,41113,27256701,15002823141,2022-01-10T00:00
177,33141,936485,13704459071,2022-01-10T00:00
178,8817,82316044,13901781729,2022-01-10T00:00
179,36976,26922,15008245775,2022-01-10T00:00
180,54641,137970161,15203566799,2022-01-10T00:00
181,38705,48330,15505946465,2022-01-10T00:00
182,6039,922,15902788384,2022-01-10T00:00
183,34313,18214,18903463086,2022-01-10T00:00
184,31113,21003956,13105637440,2022-01-10T00:00
185,39236,26113,13006794547,2022-01-10T00:00
186,13102,29512,13904578479,2022-01-10T00:00
187,10234,15378245,13702262813,2022-01-10T00:00
188,33002,55471,15600333117,2022-01-10T00:00
189,9422,29014634,13407470702,2022-01-10T00:00
190,4047,44101,13004728770,2022-01-10T00:00
191,38179,26841,15005223631,2022-01-10T00:00
192,17964,4272,18004672504,2022-01-10T00:00
193,41122,27842981,18904595811,2022-01-10T00:00
194,1305,16973,15205276543,2022-01-10T00:00
195,55,6764001,13907334245,2022-01-10T00:00
196,8593,52756772,15500517522,2022-01-10T00:00
197,18754,57065587,18901493958,2022-01-10T00:00
198,34940,46552,15201394049,2022-01-10T00:00
199,911,3172,18008845762,2022-01-10T00:00
200,1002,13955,13303462442,2022-01-10T00:00
201,8501,31609,13006418466,2022-01-10T00:00
202,11021,14102,18904426485,2022-01-10T00:00
203,12697,26837,13904263799,2022-01-10T00:00
204,10225,50451,15902360076,2022-01-10T00:00
205,7010,3658,18905876282,2022-01-10T00:00
206,319,43091,18502766047,2022-01-10T00:00
207,9610,39416468,13301190093,2022-01-10T00:00
208,41122,27837697,13705470993,2022-01-10T00:00
209,20010,23382,15600695650,2022-01-10T00:00
210,1009,197220825,13004383886,2022-01-10T00:00
211,45002,170444694,18501168502,2022-01-10T00:00
212,36497,20200650,17702247850,2022-01-10T00:00
213,16642,701447,13108446085,2022-01-10T00:00
214,33484,21708,13303783482,2022-01-10T00:00
215,33243,46481,13304386827,2022-01-10T00:00
216,30700,2893642,15706596828,2022-01-10T00:00
217,11116,8067779,18907824764,2022-01-10T00:00
218,55185,7202,13700214384,2022-01-10T00:00
219,2233,24293,13908323947,2022-01-10T00:00
220,27021,11343,13503904154,2022-01-10T00:00
221,29065,31192,13704412646,2022-01-10T00:00
222,7001,76089,13204260341,2022-01-10T00:00
223,2016,5512,15007635731,2022-01-10T00:00
224,4401,8425835,15606054500,2022-01-10T00:00
225,4121,27012503,13901311272,2022-01-10T00:00
226,61323,86732190,13501415911,2022-01-10T00:00
227,38801,52132,13901774319,2022-01-10T00:00
228,61302,65342,15704338667,2022-01-10T00:00
229,802,50280,13307705176,2022-01-10T00:00
230,9182,7127531,15902431924,2022-01-10T00:00
231,46336,41962032,15808620757,2022-01-10T00:00
232,33188,46443,13204042902,2022-01-10T00:00
233,65005,213723688,13904844535,2022-01-10T00:00
234,25100,6700399,15202022030,2022-01-10T00:00
235,25100,6702408,17700581204,2022-01-10T00:00
236,21032,10843,13804658991,2022-01-10T00:00
237,9812,53843208,15100304418,2022-01-10T00:00
238,23501,21483,15506803661,2022-01-10T00:00
239,25400,6970074,13208090991,2022-01-10T00:00
240,8501,31609,13201764872,2022-01-10T00:00
241,9732,47385223,18905765658,2022-01-10T00:00
242,37360,55623,15603096652,2022-01-10T00:00
243,31112,20939522,15605103320,2022-01-10T00:00
244,31112,21151970,15908665788,2022-01-10T00:00
245,21115,16451944,15804098509,2022-01-10T00:00
246,39307,11903,13804246452,2022-01-10T00:00
247,17294,50292,13207228397,2022-01-10T00:00
248,48416,208450662,15102261827,2022-01-10T00:00
249,6012,22157,15501368772,2022-01-10T00:00
250,13633,7913,13300936130,2022-01-10T00:00
251,21083,51962,15807780196,2022-01-10T00:00
252,38100,255069425,15801511545,2022-01-10T00:00
253,11364,17801,13307569032,2022-01-10T00:00
254,41113,27256743,15502784455,2022-01-10T00:00
255,33266,64761,18003238903,2022-01-10T00:00
256,34684,39239,13300538321,2022-01-10T00:00
257,31112,20939605,13600296847,2022-01-10T00:00
258,30833,43003,15200384229,2022-01-10T00:00
259,21095,27377,17705206982,2022-01-10T00:00
260,904,1333,18907953240,2022-01-10T00:00
261,18342,47603,13603352087,2022-01-10T00:00
262,33340,151298881,13705693433,2022-01-10T00:00
263,10409,26809144,15008265784,2022-01-10T00:00
264,8833,84280576,13500173754,2022-01-10T00:00
265,32916,15792,13800049092,2022-01-10T00:00
266,48113,207170978,15608812103,2022-01-10T00:00
267,318,46963,15301454998,2022-01-10T00:00
268,22886,21421,15504275140,2022-01-10T00:00
269,26882,21951,13002650154,2022-01-10T00:00
270,2002,13651,15705764069,2022-01-10T00:00
271,50016,2006681,15900972445,2022-01-10T00:00
272,20524,56340,13101945572,2022-01-10T00:00
273,2311,6835988,15703372074,2022-01-10T00:00
274,25416,17648,13408011595,2022-01-10T00:00
275,4003,64131,13801783220,2022-01-10T00:00
276,31111,21084468,15206881979,2022-01-10T00:00
277,34771,34499,13600907971,2022-01-10T00:00
278,42601,29825003,15307935448,2022-01-10T00:00
279,10731,47954259,15202097979,2022-01-10T00:00
280,6012,22157,13307584246,2022-01-10T00:00
281,50901,57253,18004773968,2022-01-10T00:00
282,22404,21217,18005870500,2022-01-10T00:00
283,11901,3228,15103561378,2022-01-10T00:00
284,8721,69666568,13908437325,2022-01-10T00:00
285,10009,22463,15605290815,2022-01-10T00:00
286,9620,39476271,15006711771,2022-01-10T00:00
287,14157,29147,13303605484,2022-01-10T00:00
288,10524,63242,13703965086,2022-01-10T00:00
289,33251,1660699,13505196115,2022-01-10T00:00
290,33479,33331,15006700357,2022-01-10T00:00
291,46550,47318385,13302484444,2022-01-10T00:00
292,4121,27021113,13104818925,2022-01-10T00:00
293,33311,2063719,13406097296,2022-01-10T00:00
294,38209,45113,15306561433,2022-01-10T00:00
295,40008,45086,13905418688,2022-01-10T00:00
296,50018,2069299,15003374016,2022-01-10T00:00
297,13200,176139,15500175913,2022-01-10T00:00
298,50032,2903,13304195112,2022-01-10T00:00
299,9152,6931491,17705880488,2022-01-10T00:00
300,26946,1110,15004322851,2022-01-10T00:00
301,71,503439,13307955333,2022-01-10T00:00
302,805,352,13907213908,2022-01-10T00:00
303,1120,6834847,13600886337,2022-01-10T00:00
304,11,50362,13607951053,2022-01-10T00:00
305,33252,1639709,13304914500,2022-01-10T00:00
306,403,6988,15204696967,2022-01-10T00:00
307,9812,53843208,15904941213,2022-01-10T00:00
308,9762,47613083,13200107482,2022-01-10T00:00
