1,33322,2129144,15706475319,2022-01-02T00:00
2,33193,15232,13505538270,2022-01-02T00:00
3,10028,2471904,13304032411,2022-01-02T00:00
4,9620,39458153,15903626091,2022-01-02T00:00
5,22820,37872,15002418391,2022-01-02T00:00
6,7860,20233,15005223631,2022-01-02T00:00
7,34889,34482,15100918771,2022-01-02T00:00
8,41116,27577305,13301900487,2022-01-02T00:00
9,31112,21151970,15908665788,2022-01-02T00:00
10,37771,9983,15906962803,2022-01-02T00:00
11,33311,2075697,13601438934,2022-01-02T00:00
12,51005,44566,13305428373,2022-01-02T00:00
13,9700,14293,13103996782,2022-01-02T00:00
14,34903,65031,13407152144,2022-01-02T00:00
15,8401,91820776,15808017248,2022-01-02T00:00
16,41114,27055550,17701654203,2022-01-02T00:00
17,21111,14641978,15805600283,2022-01-02T00:00
18,9940,6465,15105721091,2022-01-02T00:00
19,9732,47418440,18905765658,2022-01-02T00:00
20,30752,28791,15906185881,2022-01-02T00:00
21,4121,27011593,13300634199,2022-01-02T00:00
22,34707,32668,13301007443,2022-01-02T00:00
23,5081,33312301,15005146436,2022-01-02T00:00
24,30850,20691,13602112558,2022-01-02T00:00
25,30259,9500,13400411728,2022-01-02T00:00
26,30818,14001,18905008551,2022-01-02T00:00
27,50482,85867521,15007361168,2022-01-02T00:00
28,40004,1697841,15505866225,2022-01-02T00:00
29,12813,34863,15208841088,2022-01-02T00:00
30,11117,7958922,15507807820,2022-01-02T00:00
31,916,4743,18008845762,2022-01-02T00:00
32,307,44752,15504324962,2022-01-02T00:00
33,24042,2826018,18501314987,2022-01-02T00:00
34,23064,50215,13406472050,2022-01-02T00:00
35,41112,27306060,13902668071,2022-01-02T00:00
36,33242,1572919,13402775770,2022-01-02T00:00
37,809,1761,18001894878,2022-01-02T00:00
38,40036,44391,13405867582,2022-01-02T00:00
39,38151,26013,18903965410,2022-01-02T00:00
40,22059,59243,15706065308,2022-01-02T00:00
41,32201,36551,18907578058,2022-01-02T00:00
42,1120,6834847,13600886337,2022-01-02T00:00
43,6040,4216,13106677588,2022-01-02T00:00
44,1511,17723,13003108609,2022-01-02T00:00
45,215,61731197,13301388799,2022-01-02T00:00
46,4010,37283,15201576810,2022-01-02T00:00
47,25400,6986403,15208420563,2022-01-02T00:00
48,6004,60292,13204150684,2022-01-02T00:00
49,21349,5142,15307935448,2022-01-02T00:00
50,45368,238889232,15201220512,2022-01-02T00:00
51,9422,29014634,13407470702,2022-01-02T00:00
52,62500,2095216,13206237361,2022-01-02T00:00
53,17600,3948262,13101330771,2022-01-02T00:00
54,10915,3131,13904952585,2022-01-02T00:00
55,23303,21811,15600668436,2022-01-02T00:00
56,42403,26453190,18504102864,2022-01-02T00:00
57,9781,30335,13405412132,2022-01-02T00:00
58,1202,39131,17707961908,2022-01-02T00:00
59,8151,72363459,15100208049,2022-01-02T00:00
60,50437,84663568,18004672504,2022-01-02T00:00
61,21115,16473524,15804098509,2022-01-02T00:00
62,33262,1728221,18908790565,2022-01-02T00:00
63,26277,190208197,13107034256,2022-01-02T00:00
64,39169,55163,15105737665,2022-01-02T00:00
65,40000,1635397,15801568767,2022-01-02T00:00
66,9550,33120038,13106920727,2022-01-02T00:00
67,11,50362,13301112640,2022-01-02T00:00
68,5132,33639979,13403161849,2022-01-02T00:00
69,41120,27642683,13405690833,2022-01-02T00:00
70,10511,33514068,13904651452,2022-01-02T00:00
71,38386,63132,18907240970,2022-01-02T00:00
72,57721,150603609,13704412646,2022-01-02T00:00
73,1016,8541,13900368656,2022-01-02T00:00
74,351,19738739,15108783040,2022-01-02T00:00
75,8801,111482572,15106042222,2022-01-02T00:00
76,67,6794,15104807227,2022-01-02T00:00
77,37633,43661,13003710959,2022-01-02T00:00
78,11116,8387925,13301821993,2022-01-02T00:00
79,33096,50113,13600897811,2022-01-02T00:00
80,34641,42381,13203908537,2022-01-02T00:00
81,8785,77856780,13308576109,2022-01-02T00:00
82,9610,39416468,13301190093,2022-01-02T00:00
83,59876,200878613,15204075359,2022-01-02T00:00
84,61002,64133,15806772936,2022-01-02T00:00
85,9894,1271,18007673601,2022-01-02T00:00
86,334,87400214,15000634588,2022-01-02T00:00
87,10281,18448068,13105281185,2022-01-02T00:00
88,32969,14410,15201967174,2022-01-02T00:00
89,99,11140426,15200298775,2022-01-02T00:00
90,46339,31122,15808620757,2022-01-02T00:00
91,10366,8801,15608812103,2022-01-02T00:00
92,32730,66423,13005112228,2022-01-02T00:00
93,17753,41021,15204478402,2022-01-02T00:00
94,38576,14261,13801713956,2022-01-02T00:00
95,9321,20499731,13003296734,2022-01-02T00:00
96,31112,21152370,15505078781,2022-01-02T00:00
97,4425,8793,15805187182,2022-01-02T00:00
98,21115,16708895,13003196946,2022-01-02T00:00
99,41112,27776407,15002137824,2022-01-02T00:00
100,9620,39458300,13207585004,2022-01-02T00:00
101,41112,27766530,15904222773,2022-01-02T00:00
102,31112,20955815,18005313502,2022-01-02T00:00
103,41000,107737,18903462485,2022-01-02T00:00
104,33298,7332,15108158837,2022-01-02T00:00
105,14337,30244928,17702432494,2022-01-02T00:00
106,29832,46612,18002045641,2022-01-02T00:00
107,9051,7271,13506192194,2022-01-02T00:00
108,49450,69281624,13206451881,2022-01-02T00:00
109,32005,68879941,13208502298,2022-01-02T00:00
110,518,41163,13900748338,2022-01-02T00:00
111,10225,50451,15902360076,2022-01-02T00:00
112,8881,91055876,13300823504,2022-01-02T00:00
113,31112,20939522,15605103320,2022-01-02T00:00
114,9550,33120038,13501460358,2022-01-02T00:00
115,23501,21483,15506803661,2022-01-02T00:00
116,32984,22461,13404932611,2022-01-02T00:00
117,14225,60915,13107736869,2022-01-02T00:00
