1,917,52139,13304002864,2022-01-21T00:00
2,803,19888111,15002291639,2022-01-21T00:00
3,10807,52926322,15000448296,2022-01-21T00:00
4,10300,6728195,18006048478,2022-01-21T00:00
5,4052,26562382,18502747115,2022-01-21T00:00
6,11401,7279301,17706450078,2022-01-21T00:00
7,30700,2893642,15008725317,2022-01-21T00:00
8,4047,44101,13004728770,2022-01-21T00:00
9,7860,20342,17703386643,2022-01-21T00:00
10,7901,17259,13004327571,2022-01-21T00:00
11,1773,20381,13205564769,2022-01-21T00:00
12,22695,16632,15805960431,2022-01-21T00:00
13,53623,107426317,15601904304,2022-01-21T00:00
14,9050,4682,15607656994,2022-01-21T00:00
15,23064,50215,18902333009,2022-01-21T00:00
16,50002,2001896,18907578058,2022-01-21T00:00
17,10621,16387,17701021456,2022-01-21T00:00
18,21115,16473524,15500303968,2022-01-21T00:00
19,8503,35453,13407003939,2022-01-21T00:00
20,10409,26841281,18006653576,2022-01-21T00:00
21,30000,307820,15501204117,2022-01-21T00:00
22,33151,1002680,18004896281,2022-01-21T00:00
23,60,6637088,13605931524,2022-01-21T00:00
24,12320,57412,13104152149,2022-01-21T00:00
25,33592,4760,13301031979,2022-01-21T00:00
26,5101,5269,13802433163,2022-01-21T00:00
27,4900,12312,18900276829,2022-01-21T00:00
28,56987,1648394,15507702822,2022-01-21T00:00
29,23053,43512,15702563954,2022-01-21T00:00
30,29560,4962,15708158287,2022-01-21T00:00
31,21944,2732,15902440471,2022-01-21T00:00
32,41111,27502620,13305321226,2022-01-21T00:00
33,5891,36163587,17700681735,2022-01-21T00:00
34,18793,39343,13302811294,2022-01-21T00:00
35,6032,2773,13106677588,2022-01-21T00:00
36,20060,50233,13201401355,2022-01-21T00:00
37,38229,23443,13001753352,2022-01-21T00:00
38,37791,9070,17703716921,2022-01-21T00:00
39,21094,18352,13704012766,2022-01-21T00:00
40,25100,6700964,15803094179,2022-01-21T00:00
41,22053,24081,13404712741,2022-01-21T00:00
42,11101,8232,13306438004,2022-01-21T00:00
43,24222,23542,13003790319,2022-01-21T00:00
44,1402,11583,18504888807,2022-01-21T00:00
45,11116,8384209,13301821993,2022-01-21T00:00
46,11111,7357428,13705301538,2022-01-21T00:00
47,11,50362,13301112640,2022-01-21T00:00
48,21115,16668436,13603425215,2022-01-21T00:00
49,8593,52756772,13303832338,2022-01-21T00:00
50,41111,27502120,15207402393,2022-01-21T00:00
51,43011,10712791,13106010327,2022-01-21T00:00
52,41112,27764637,13503842579,2022-01-21T00:00
53,22854,30423,18905248125,2022-01-21T00:00
54,17217,15392,15903825343,2022-01-21T00:00
55,1997,22752,13600120770,2022-01-21T00:00
56,334,87400214,15000634588,2022-01-21T00:00
57,8801,111482572,15808277585,2022-01-21T00:00
58,37377,40642,15306175818,2022-01-21T00:00
59,25100,6701749,17702626071,2022-01-21T00:00
60,8701,18823,15308798648,2022-01-21T00:00
61,301,53185,13008653880,2022-01-21T00:00
62,40002,1768048,13202181097,2022-01-21T00:00
63,3021,197990334,13307474035,2022-01-21T00:00
64,1,1336,15902793568,2022-01-21T00:00
65,38199,254987904,18004071977,2022-01-21T00:00
66,40002,1714777,15801433144,2022-01-21T00:00
67,1083,6728324,17702247850,2022-01-21T00:00
68,26277,190208197,13107034256,2022-01-21T00:00
69,11117,7692060,15207497032,2022-01-21T00:00
70,15001,851228,15902677403,2022-01-21T00:00
71,60900,7161977,13307543531,2022-01-21T00:00
72,30327,21441890,13105428285,2022-01-21T00:00
73,12706,20705,13900623913,2022-01-21T00:00
74,8721,69733632,15802072644,2022-01-21T00:00
75,8274,11020800,18907411488,2022-01-21T00:00
76,46162,41683,17703377889,2022-01-21T00:00
77,31111,21076728,13305144570,2022-01-21T00:00
78,1307,50055,13301177539,2022-01-21T00:00
